source_osm,target_osm,street_name,capacity,u_lat,u_lon,v_lat,v_lon
1061531566,1061531695,Broadway,1800,40.7817194,-73.9809824,40.7824512,-73.9807232
1061531593,1061531807,Broadway,1800,40.793931,-73.9721589,40.7946143,-73.9716646
1061531593,42442528,West 95th Street,200,40.793931,-73.9721589,40.7933852,-73.9708683
1061531596,1061531631,Broadway,1800,40.7971801,-73.9698184,40.7978046,-73.9693528
1061531596,42442552,West 100th Street,200,40.7971801,-73.9698184,40.7966412,-73.9684577
1061531597,42443332,West 70th Street,200,40.7770521,-73.9820009,40.7761092,-73.9797528
1061531597,1996323622,Broadway,1800,40.7770521,-73.9820009,40.7778592,-73.9819708
1061531603,42428674,West 86th Street,1000,40.7882886,-73.9764311,40.7883617,-73.9766064
1061531603,1061531637,Broadway,1800,40.7882886,-73.9764311,40.7889354,-73.9758801
1061531603,42442480,West 86th Street,1000,40.7882886,-73.9764311,40.7876861,-73.9750103
1061531608,42428604,West 69th Street,200,40.7762516,-73.9820341,40.7763295,-73.9822243
1061531608,1061531597,Broadway,1800,40.7762516,-73.9820341,40.7770521,-73.9820009
1061531631,42428728,West 101st Street,200,40.7978046,-73.9693528,40.7978923,-73.9695597
1061531631,1061531802,Broadway,1800,40.7978046,-73.9693528,40.7984292,-73.9689001
1061531634,11655721360,West 75th Street,200,40.7809928,-73.9812112,40.7810772,-73.9814187
1061531634,1061531566,Broadway,1800,40.7809928,-73.9812112,40.7817194,-73.9809824
1061531637,42428678,West 87th Street,200,40.7889354,-73.9758801,40.7890078,-73.976052
1061531637,1061531810,Broadway,1800,40.7889354,-73.9758801,40.7895628,-73.9754158
1061531654,42421745,West 106th Street,1000,40.8013033,-73.9677649,40.8013981,-73.9679955
1061531654,1061531717,Broadway,1800,40.8013033,-73.9677649,40.8021586,-73.9676859
1061531654,42421741,West 106th Street,1000,40.8013033,-73.9677649,40.8004295,-73.9656909
1061531682,1061531731,Broadway,1800,40.7908085,-73.9744941,40.7914466,-73.9740219
1061531682,42437052,West 90th Street,200,40.7908085,-73.9744941,40.7902424,-73.9731431
1061531685,42435257,West 64th Street,200,40.7721684,-73.9820764,40.7711608,-73.9796589
1061531685,13208007103,Broadway,1800,40.7721684,-73.9820764,40.7728902,-73.9821074
1061531695,42428648,West 77th Street,200,40.7824512,-73.9807232,40.7825317,-73.9809157
1061531695,1061531803,Broadway,1800,40.7824512,-73.9807232,40.7831278,-73.9803916
1061531707,42428595,West 66th Street,1000,40.7738424,-73.9821234,40.7739227,-73.9823188
1061531707,1061531527,Broadway,1800,40.7738424,-73.9821234,40.7746399,-73.9821073
1061531717,42428760,West 107th Street,200,40.8021586,-73.9676859,40.8022515,-73.9679062
1061531717,595314104,Broadway,1800,40.8021586,-73.9676859,40.802891,-73.9674843
1061531727,42433252,West 98th Street,200,40.7959244,-73.9707469,40.7953672,-73.9694159
1061531727,1061531730,Broadway,1800,40.7959244,-73.9707469,40.7965554,-73.9702876
1061531730,42428723,West 99th Street,200,40.7965554,-73.9702876,40.7966367,-73.9704799
1061531730,1061531596,Broadway,1800,40.7965554,-73.9702876,40.7971801,-73.9698184
1061531731,42428695,West 91st Street,200,40.7914466,-73.9740219,40.7915225,-73.9742027
1061531731,1061531736,Broadway,1800,40.7914466,-73.9740219,40.7920649,-73.9735644
1061531736,42442502,West 92nd Street,200,40.7920649,-73.9735644,40.7915049,-73.9722334
1061531736,1061531790,Broadway,1800,40.7920649,-73.9735644,40.7926891,-73.9730999
1061531757,42428637,West 73rd Street,200,40.779499,-73.9816284,40.7795842,-73.9818317
1061531757,1061531500,Broadway,1800,40.779499,-73.9816284,40.7802483,-73.9814211
1061531768,42422006,West 89th Street,200,40.7901845,-73.9749558,40.7902583,-73.9751294
1061531768,1061531682,Broadway,1800,40.7901845,-73.9749558,40.7908085,-73.9744941
1061531777,1061531509,Broadway,1800,40.7696966,-73.9820135,40.7705246,-73.9820391
1061531777,42421969,West 61st Street,200,40.7696966,-73.9820135,40.7692956,-73.9810586
1061531787,42443326,West 68th Street,200,40.7754477,-73.982069,40.7748544,-73.9806716
1061531787,1061531608,Broadway,1800,40.7754477,-73.982069,40.7762516,-73.9820341
1061531790,42428705,West 93rd Street,200,40.7926891,-73.9730999,40.7927728,-73.9733006
1061531790,1061531847,Broadway,1800,40.7926891,-73.9730999,40.7933157,-73.9726391
1061531802,42442557,West 102nd Street,200,40.7984292,-73.9689001,40.7978705,-73.9675624
1061531802,1061531815,Broadway,1800,40.7984292,-73.9689001,40.7990701,-73.9684544
1061531803,42428063,West 78th Street,200,40.7831278,-73.9803916,40.7824641,-73.9788209
1061531803,1061531454,Broadway,1800,40.7831278,-73.9803916,40.783808,-73.9798812
1061531807,1061531504,Broadway,1800,40.7946143,-73.9716646,40.795301,-73.971208
1061531807,42442534,West 96th Street,1000,40.7946143,-73.9716646,40.7940644,-73.9703681
1061531807,42428714,West 96th Street,1000,40.7946143,-73.9716646,40.7947149,-73.9718975
1061531810,42438045,West 88th Street,200,40.7895628,-73.9754158,40.7889871,-73.9740595
1061531810,1061531768,Broadway,1800,40.7895628,-73.9754158,40.7901845,-73.9749558
1061531815,42428742,West 103rd Street,200,40.7990701,-73.9684544,40.7991535,-73.9686546
1061531815,1061531496,Broadway,1800,40.7990701,-73.9684544,40.7997386,-73.9681062
1061531839,42428670,West 85th Street,200,40.7876288,-73.9769983,40.7877015,-73.9771707
1061531839,1061531603,Broadway,1800,40.7876288,-73.9769983,40.7882886,-73.9764311
1061531847,42436990,West 94th Street,200,40.7933157,-73.9726391,40.7927633,-73.9713214
1061531847,1061531593,Broadway,1800,40.7933157,-73.9726391,40.793931,-73.9721589
1202018697,1202018697,Park Terrace East,200,40.8696332,-73.9180882,40.8696332,-73.9180882
1202018697,42434370,Park Terrace East,200,40.8696332,-73.9180882,40.8701354,-73.9170165
1203709420,42435412,West 203rd Street,200,40.8610156,-73.91859,40.861142,-73.918927
1205714863,5051482020,Margaret Corbin Plaza,200,40.8592685,-73.9340649,40.85934,-73.93398
1205714897,9338511504,Margaret Corbin Plaza,200,40.8594694,-73.9340537,40.859313,-73.9342479
1209796168,374494595,Margaret Corbin Drive,200,40.8642506,-73.9325826,40.863864,-73.931822
1209796168,42434559,Margaret Corbin Drive,200,40.8642506,-73.9325826,40.8632904,-73.9325365
1241742563,7050687060,West 62nd Street,600,40.7710965,-73.9834109,40.7722805,-73.9862242
1241742563,42421974,Columbus Avenue,1800,40.7710965,-73.9834109,40.7704797,-73.9838597
1241742627,1241742743,West 60th Street,600,40.7698546,-73.9843169,40.7710474,-73.9871245
1241742627,42440934,Columbus Avenue,1800,40.7698546,-73.9843169,40.769231,-73.9847685
1241742743,2061592973,West 60th Street,600,40.7710474,-73.9871245,40.7722404,-73.9899959
1241742743,42421982,Amsterdam Avenue,1800,40.7710474,-73.9871245,40.7716605,-73.986677
1242159743,2298803502,Wards Meadow Loop,200,40.7845688,-73.9268537,40.7844909,-73.9268059
1242159743,1242159811,Hell Gate Circle,600,40.7845688,-73.9268537,40.7899969,-73.9258576
1242159743,740060236,Hell Gate Circle,600,40.7845688,-73.9268537,40.7852025,-73.928919
1242159811,277482205,Central Road,600,40.7899969,-73.9258576,40.7925576,-73.9235694
1242159811,1242159743,Hell Gate Circle,600,40.7899969,-73.9258576,40.7845688,-73.9268537
1242159811,277482212,Central Road,600,40.7899969,-73.9258576,40.7893581,-73.9265558
1251958257,42427956,Pearl Street,200,40.7048531,-74.0089272,40.7045596,-74.0094849
1272562931,4158740807,Unnamed Street,200,40.7119157,-74.0060472,40.7115118,-74.0037906
1272562931,42427236,Spruce Street,200,40.7119157,-74.0060472,40.7116883,-74.0058474
1272562931,42448469,"['Park Row', 'Frankfort Street']",1000,40.7119157,-74.0060472,40.7109496,-74.0036162
1331391393,42448257,East 83rd Street,200,40.7725537,-73.9451757,40.7729859,-73.9461964
1332860726,3269867944,Riverside Drive,1000,40.8126411,-73.963002,40.8134277,-73.962436
1332860726,1332860731,West 122nd Street,200,40.8126411,-73.963002,40.8122569,-73.9621024
1332860731,42421865,Claremont Avenue,200,40.8122569,-73.9621024,40.814184,-73.9606929
1332860731,470209122,Claremont Avenue,200,40.8122569,-73.9621024,40.810952,-73.9630559
1332860731,1332860726,West 122nd Street,200,40.8122569,-73.9621024,40.8126411,-73.963002
1332860731,1506591534,West 122nd Street,200,40.8122569,-73.9621024,40.8118836,-73.9612283
1504153604,1506591536,West 120th Street,200,40.8104994,-73.9619636,40.8105801,-73.9621587
1504153604,561035338,Broadway,1800,40.8104994,-73.9619636,40.8111729,-73.9614867
1504153604,1504153626,West 120th Street,200,40.8104994,-73.9619636,40.8093443,-73.959211
1504153626,1504153604,West 120th Street,200,40.8093443,-73.959211,40.8104994,-73.9619636
1504153626,42442578,Amsterdam Avenue,1000,40.8093443,-73.959211,40.8087553,-73.9596506
1504153626,3579432160,West 120th Street,200,40.8093443,-73.959211,40.8086658,-73.9576175
1504153626,3579432161,Amsterdam Avenue,1000,40.8093443,-73.959211,40.8100023,-73.958727
1506445711,42435360,West 114th Street,200,40.8055262,-73.9620084,40.8047082,-73.960077
1506445711,42442575,Amsterdam Avenue,1000,40.8055262,-73.9620084,40.8061528,-73.9615515
1506445711,6166969757,Amsterdam Avenue,1000,40.8055262,-73.9620084,40.8048929,-73.9624703
1506445762,470209120,West 116th Street,200,40.807987,-73.9638012,40.8080645,-73.9639884
1506445762,6223571524,Broadway,1800,40.807987,-73.9638012,40.8092888,-73.9628599
1506445789,42442578,West 119th Street,200,40.8080286,-73.9579584,40.8087553,-73.9596506
1506445789,3579432160,Morningside Drive,600,40.8080286,-73.9579584,40.8086658,-73.9576175
1506445789,3579432159,Morningside Drive,600,40.8080286,-73.9579584,40.8074173,-73.9584103
1506445797,42441263,Riverside Drive,1000,40.8082601,-73.96657,40.8076278,-73.9670504
1506445808,42428790,West 111th Street,200,40.8047876,-73.9661339,40.8048633,-73.9663136
1506445808,561035333,Broadway,1800,40.8047876,-73.9661339,40.8054119,-73.9656735
1506445821,42437142,West 116th Street,200,40.8061125,-73.95936,40.8068316,-73.9610565
1506445821,3579432159,Morningside Drive,600,40.8061125,-73.95936,40.8074173,-73.9584103
1506445821,42435362,Morningside Drive,600,40.8061125,-73.95936,40.8054325,-73.9598246
1506445822,5004570632,Unnamed Street,200,40.8088597,-73.9658901,40.8088175,-73.9657902
1506445822,1506445797,Riverside Drive,1000,40.8088597,-73.9658901,40.8082601,-73.96657
1506591534,1506599378,West 122nd Street,200,40.8118836,-73.9612283,40.8117893,-73.9610036
1506591534,42428844,Broadway,1800,40.8118836,-73.9612283,40.8112551,-73.9616769
1506591534,1332860731,West 122nd Street,200,40.8118836,-73.9612283,40.8122569,-73.9621024
1506591536,1504153604,West 120th Street,200,40.8105801,-73.9621587,40.8104994,-73.9619636
1506591536,6223571521,Broadway,1800,40.8105801,-73.9621587,40.8100102,-73.9625801
1506591536,470209122,West 120th Street,200,40.8105801,-73.9621587,40.810952,-73.9630559
1506599377,561035342,Broadway,1800,40.8124135,-73.9605437,40.8137352,-73.9595608
1506599378,1506591534,West 122nd Street,200,40.8117893,-73.9610036,40.8118836,-73.9612283
1506599378,3579432162,West 122nd Street,200,40.8117893,-73.9610036,40.8106334,-73.9582686
1506599378,1506599377,Broadway,1800,40.8117893,-73.9610036,40.8124135,-73.9605437
1533280147,9971300853,Dyer Avenue,1800,40.7546303,-73.997161,40.7543104,-73.9973473
1533280147,42455735,West 35th Street,200,40.7546303,-73.997161,40.7552565,-73.9986588
1538237248,42448593,William Street,200,40.7099123,-74.0060881,40.7104144,-74.0056176
1538237248,42430848,Ann Street,200,40.7099123,-74.0060881,40.7094179,-74.0051228
1538237325,205025778,South Street,1000,40.7089774,-73.9978326,40.7087705,-73.9992724
1538237325,42437135,South Street,1800,40.7089774,-73.9978326,40.7092114,-73.9962351
1538237325,42444108,South Street,1800,40.7089774,-73.9978326,40.7085457,-73.9990003
1538237434,42456492,Nassau Street,200,40.710588,-74.0073814,40.711231,-74.006478
1538237434,1538237248,Ann Street,200,40.710588,-74.0073814,40.7099123,-74.0060881
1544782721,1544809872,Broadway,1800,40.8742871,-73.910359,40.8723563,-73.9128142
1544782730,42429287,West 228th Street,200,40.8757242,-73.9083295,40.875638,-73.9082537
1544782730,5871416389,West 228th Street,200,40.8757242,-73.9083295,40.8757899,-73.9083857
1544782730,1544809891,Broadway,1800,40.8757242,-73.9083295,40.8746718,-73.9097899
1544809872,42427507,West 220th Street,200,40.8723563,-73.9128142,40.8722414,-73.9126036
1544809872,1544809885,Broadway,1800,40.8723563,-73.9128142,40.871216,-73.9141154
1544809882,42427926,Broadway,1800,40.8729372,-73.9118281,40.8745523,-73.9096352
1544809885,42429704,West 218th Street,600,40.871216,-73.9141154,40.8711588,-73.9139795
1544809885,42429705,West 218th Street,600,40.871216,-73.9141154,40.871603,-73.915056
1544809885,1544809886,Broadway,1800,40.871216,-73.9141154,40.8707672,-73.9146859
1544809886,42429244,Broadway,1800,40.8707672,-73.9146859,40.8704145,-73.9151316
1544809886,42429704,Broadway,1800,40.8707672,-73.9146859,40.8711588,-73.9139795
1544809889,60915682,Unnamed Street,600,40.8728468,-73.9119097,40.8728056,-73.9116935
1544809889,1544809882,Broadway,1800,40.8728468,-73.9119097,40.8729372,-73.9118281
1544809891,42427926,West 225th Street,1000,40.8746718,-73.9097899,40.8745523,-73.9096352
1544809891,1544782721,Broadway,1800,40.8746718,-73.9097899,40.8742871,-73.910359
1545097381,42427939,Unnamed Street,200,40.8765528,-73.9128027,40.8756706,-73.9128004
1632878962,42429918,"['East 26th Street', 'FDR Drive']",200,40.7390301,-73.9735586,40.738796,-73.977148
1632878962,11543660372,East 28th Street,200,40.7390301,-73.9735586,40.7395275,-73.9746686
1632878994,11543660372,East 28th Street,200,40.7401752,-73.9761435,40.7395275,-73.9746686
1632878994,42436756,1st Avenue,1800,40.7401752,-73.9761435,40.7406465,-73.9757944
1672106382,595245925,Riverside Boulevard,200,40.7750338,-73.9907549,40.7755748,-73.9901444
1672106382,595254571,Riverside Boulevard,200,40.7750338,-73.9907549,40.7744841,-73.9914364
1672106385,595245920,Freedom Place South,200,40.7739898,-73.990255,40.774556,-73.9896514
1672106385,3533937800,Freedom Place South,200,40.7739898,-73.990255,40.7733062,-73.9905614
1692433907,1773084391,Bleecker Street,200,40.7252555,-73.9922705,40.7252265,-73.9921682
1692433907,42437613,Bowery,1800,40.7252555,-73.9922705,40.7249108,-73.992399
1692433911,42431822,Bleecker Street,200,40.7256521,-73.993755,40.7254617,-73.9930426
1692433911,42432308,Mott Street,200,40.7256521,-73.993755,40.7247637,-73.9941491
1692433914,1692433911,Bleecker Street,200,40.7258473,-73.9944754,40.7256521,-73.993755
1692433916,1692433914,Bleecker Street,200,40.7259268,-73.9946467,40.7258473,-73.9944754
1692433916,42445520,Lafayette Street,1800,40.7259268,-73.9946467,40.7266425,-73.9941184
1692433918,1692433916,Bleecker Street,200,40.7261371,-73.9950679,40.7259268,-73.9946467
1692433919,1692433918,Bleecker Street,200,40.7265283,-73.9958473,40.7261371,-73.9950679
1692433919,42428447,Broadway,1800,40.7265283,-73.9958473,40.7255012,-73.9967146
1692433920,42448552,Mercer Street,200,40.7269315,-73.9966626,40.7258712,-73.9975736
1692433920,1692433919,Bleecker Street,200,40.7269315,-73.9966626,40.7265283,-73.9958473
1692433924,1692433920,Bleecker Street,200,40.7276837,-73.9981746,40.7269315,-73.9966626
1692433924,42433581,Wooster Street,200,40.7276837,-73.9981746,40.7266087,-73.9990701
1692433928,42440553,LaGuardia Place,200,40.7280695,-73.9989542,40.7293265,-73.9978721
1692433928,42448558,LaGuardia Place,200,40.7280695,-73.9989542,40.7270026,-73.9998695
1692433928,1692433924,Bleecker Street,200,40.7280695,-73.9989542,40.7276837,-73.9981746
1692433932,1692433928,Bleecker Street,200,40.7284251,-73.9996723,40.7280695,-73.9989542
1692433932,42436788,Thompson Street,200,40.7284251,-73.9996723,40.7273529,-74.0005803
1692433935,42439537,Sullivan Street,200,40.7288005,-74.0004308,40.7300598,-73.9993655
1692433935,1692433932,Bleecker Street,200,40.7288005,-74.0004308,40.7284251,-73.9996723
1692433938,1692433935,Bleecker Street,200,40.7291698,-74.001188,40.7288005,-74.0004308
1692433938,42448549,MacDougal Street,200,40.7291698,-74.001188,40.7281021,-74.0021007
1692433939,42436848,Minetta Lane,200,40.7299869,-74.0004979,40.730246,-74.00102
1692433939,1692433938,MacDougal Street,200,40.7299869,-74.0004979,40.7291698,-74.001188
1692433940,42430217,West 3rd Street,200,40.7304314,-74.0001225,40.7310625,-74.0014113
1692433940,1692433939,MacDougal Street,200,40.7304314,-74.0001225,40.7299869,-74.0004979
1692433941,42439542,Washington Square South,200,40.7310432,-73.9996039,40.7306557,-73.9988148
1692433941,1692433940,MacDougal Street,200,40.7310432,-73.9996039,40.7304314,-74.0001225
1692433942,1692433941,Washington Square West,200,40.731625,-73.9991088,40.7310432,-73.9996039
1692450029,390519635,East 21st Street,200,40.7366125,-73.9818366,40.7375568,-73.984084
1692450029,42439178,2nd Avenue,1800,40.7366125,-73.9818366,40.7360238,-73.9822654
1701844605,42449685,East 37th Street,1000,40.747421,-73.9762306,40.7476401,-73.9767589
1701844618,427841071,West 30th Street,1000,40.7522461,-74.0008579,40.7518133,-73.9997474
1701844618,42451695,10th Avenue,1800,40.7522461,-74.0008579,40.7526895,-74.0005305
1701844664,595105538,East 41st Street,200,40.7475579,-73.96877,40.7481335,-73.9701821
1701844664,42426851,FDR Drive,1800,40.7475579,-73.96877,40.74693,-73.9692725
1701844670,42426816,Unnamed Street,3500,40.7471651,-73.9758381,40.7472995,-73.9758338
1701844698,595105499,1st Avenue Tunnel,1800,40.747991,-73.9703956,40.7532346,-73.9665625
1701844698,595105538,1st Avenue,1800,40.747991,-73.9703956,40.7481335,-73.9701821
1705982030,2141026506,Adam Clayton Powell Jr. Boulevard,1800,40.8028555,-73.952687,40.8031843,-73.9524444
1733612450,42427991,East 68th Street,200,40.763858,-73.9542116,40.7642988,-73.9556211
1733614298,42442422,Amsterdam Avenue,1800,40.7766527,-73.9830397,40.7772886,-73.9825693
1762221470,42437944,West 191st Street,200,40.8555496,-73.929178,40.856077,-73.9304068
1762221470,42433115,Saint Nicholas Avenue,1000,40.8555496,-73.929178,40.854908,-73.929644
1762221470,42427769,Saint Nicholas Avenue,1000,40.8555496,-73.929178,40.856182,-73.928716
1763608189,42436301,West 187th Street,200,40.8553918,-73.9377494,40.8554065,-73.9378009
1763608189,42428134,West 187th Street,200,40.8553918,-73.9377494,40.8556073,-73.937921
1763608189,42427212,West 187th Street,200,40.8553918,-73.9377494,40.8551136,-73.9369042
1763748995,42452495,Nagle Avenue,1800,40.8634843,-73.9197437,40.8631202,-73.9206133
1763748995,42440494,10th Avenue,1800,40.8634843,-73.9197437,40.8638064,-73.9194167
1763749977,42427844,Broadway,1800,40.8621837,-73.9299945,40.8621121,-73.9300037
1763749977,1764647101,Broadway,1800,40.8621837,-73.9299945,40.8625988,-73.929954
1763787328,42425780,Riverside Drive,1800,40.8668062,-73.9309132,40.8668739,-73.930985
1763787328,374475605,Unnamed Street,3500,40.8668062,-73.9309132,40.8663173,-73.9327916
1764400286,42432785,Dyckman Street,1800,40.8616359,-73.9247646,40.8615543,-73.9247102
1764400286,2093008357,Fort George Hill,1000,40.8616359,-73.9247646,40.8615058,-73.924849
1764400286,1764400297,Nagle Avenue,1800,40.8616359,-73.9247646,40.8612972,-73.9255794
1764400286,42432789,Dyckman Street,1800,40.8616359,-73.9247646,40.8625949,-73.9253818
1764400288,1764400304,Nagle Avenue,1800,40.8618235,-73.9241374,40.8619107,-73.9239021
1764400288,1764400286,Nagle Avenue,1800,40.8618235,-73.9241374,40.8616359,-73.9247646
1764400297,42452485,Nagle Avenue,1800,40.8612972,-73.9255794,40.861259,-73.925668
1764400297,4814440062,Nagle Avenue,1800,40.8612972,-73.9255794,40.8613637,-73.9252612
1764400300,6882378422,Unnamed Street,200,40.8614188,-73.9251086,40.8610468,-73.9249627
1764400300,2093008357,Nagle Avenue,1800,40.8614188,-73.9251086,40.8615058,-73.924849
1764400302,42432785,Dyckman Street,1800,40.8614596,-73.924641,40.8615543,-73.9247102
1764400302,1764400304,Nagle Avenue,1800,40.8614596,-73.924641,40.8619107,-73.9239021
1764400302,1764424345,Dyckman Street,1800,40.8614596,-73.924641,40.8589802,-73.9229261
1764400304,1764400288,Nagle Avenue,1800,40.8619107,-73.9239021,40.8618235,-73.9241374
1764400304,42445634,Nagle Avenue,1800,40.8619107,-73.9239021,40.8624268,-73.9225094
1764424345,1764400302,Dyckman Street,1800,40.8589802,-73.9229261,40.8614596,-73.924641
1764424345,42445644,10th Avenue,1800,40.8589802,-73.9229261,40.8606861,-73.9216811
1764424345,60925555,Harlem River Drive,3500,40.8589802,-73.9229261,40.8386919,-73.9334392
1764626357,42440494,10th Avenue,1800,40.8632348,-73.9197718,40.8638064,-73.9194167
1764626357,1763748995,Unnamed Street,200,40.8632348,-73.9197718,40.8634843,-73.9197437
1764647101,42429184,Broadway,1800,40.8625988,-73.929954,40.8634187,-73.9300194
1764647101,1763749977,Broadway,1800,40.8625988,-73.929954,40.8621837,-73.9299945
1764647103,42427849,Sherman Avenue,1000,40.8623213,-73.9294361,40.8626215,-73.9286059
1764647103,1764647101,Unnamed Street,200,40.8623213,-73.9294361,40.8625988,-73.929954
1764647103,1763749977,Sherman Avenue,1000,40.8623213,-73.9294361,40.8621837,-73.9299945
1772136801,246923513,West Street,1800,40.7048009,-74.0164093,40.7048802,-74.0164104
1772136801,1772136810,Battery Place,1800,40.7048009,-74.0164093,40.7048354,-74.0156504
1772136810,3914862593,Battery Place,1800,40.7048354,-74.0156504,40.7047291,-74.014987
1773055865,588455743,Oliver Street,1800,40.7135233,-73.9986438,40.713449,-73.9984987
1773055865,7132405548,Worth Street,200,40.7135233,-73.9986438,40.7139391,-73.9995713
1773055865,7476968855,Park Row,200,40.7135233,-73.9986438,40.7130782,-74.0008317
1773060099,588455742,East Broadway,1000,40.7137811,-73.9980743,40.7136728,-73.997981
1773060099,1773055865,Chatham Square,1800,40.7137811,-73.9980743,40.7135233,-73.9986438
1773063787,42432241,Pell Street,200,40.7146392,-73.9971724,40.714995,-73.998866
1773063787,12374690314,Bowery,1800,40.7146392,-73.9971724,40.7140701,-73.9975839
1773063789,42437564,Bayard Street,200,40.715064,-73.9968672,40.7150259,-73.9967631
1773063789,1773063787,Bowery,1800,40.715064,-73.9968672,40.7146392,-73.9971724
1773066054,12374690314,Division Street,1000,40.7140953,-73.997428,40.7140701,-73.9975839
1773066054,42437564,Bowery,1800,40.7140953,-73.997428,40.7150259,-73.9967631
1773076509,1773076778,Bowery,1800,40.7209449,-73.9937437,40.7216253,-73.9934835
1773076511,42429752,Kenmare Street,1800,40.7203018,-73.9939937,40.7203425,-73.9941129
1773076511,42429754,Delancey Street,1800,40.7203018,-73.9939937,40.7199105,-73.9929475
1773076511,1773076509,Bowery,1800,40.7203018,-73.9939937,40.7209449,-73.9937437
1773076513,1773076511,Bowery,1800,40.719822,-73.9942459,40.7203018,-73.9939937
1773076513,42432184,Bowery,1800,40.719822,-73.9942459,40.7194667,-73.9943946
1773076778,42437114,Rivington Street,200,40.7216253,-73.9934835,40.7216557,-73.9935947
1773076778,1773078006,Bowery,1800,40.7216253,-73.9934835,40.7223465,-73.9932156
1773078006,42437608,Prince Street,200,40.7223465,-73.9932156,40.7223827,-73.9933264
1773078006,1773082408,Bowery,1800,40.7223465,-73.9932156,40.7228061,-73.9930344
1773082408,1918039904,Bowery,1800,40.7228061,-73.9930344,40.7240553,-73.9925739
1773082408,42432083,Stanton Street,200,40.7228061,-73.9930344,40.7224213,-73.9916699
1773082410,42437612,East Houston Street,1800,40.7241972,-73.9925309,40.7242341,-73.9926455
1773082410,1773084410,Bowery,1800,40.7241972,-73.9925309,40.7248855,-73.9922896
1773084391,1773084407,Bowery,1800,40.7252265,-73.9921682,40.7256286,-73.9920249
1773084402,42431168,Bowery,1800,40.7270874,-73.9915502,40.7264229,-73.9918457
1773084402,42442848,East 4th Street,200,40.7270874,-73.9915502,40.726188,-73.989429
1773084402,1773121034,Cooper Square,1800,40.7270874,-73.9915502,40.7277529,-73.9912289
1773084405,42431168,East 3rd Street,200,40.726382,-73.9917495,40.7264229,-73.9918457
1773084405,1773084402,Bowery,1800,40.726382,-73.9917495,40.7270874,-73.9915502
1773084407,1773084405,Bowery,1800,40.7256286,-73.9920249,40.726382,-73.9917495
1773084407,42442843,East 2nd Street,200,40.7256286,-73.9920249,40.7249299,-73.9903454
1773084410,42437613,East 1st Street,200,40.7248855,-73.9922896,40.7249108,-73.992399
1773084410,1773084391,Bowery,1800,40.7248855,-73.9922896,40.7252265,-73.9921682
1773121034,1773084402,Cooper Square,1800,40.7277529,-73.9912289,40.7270874,-73.9915502
1773121034,4015190382,Cooper Square,1800,40.7277529,-73.9912289,40.7283561,-73.9907884
1775176473,42424089,2nd Avenue,1800,40.7609647,-73.9640978,40.7606212,-73.9643559
1775176473,371037237,Unnamed Street,200,40.7609647,-73.9640978,40.7606981,-73.9639388
1775176474,6176483595,Unnamed Street,200,40.7606483,-73.9631118,40.7612397,-73.9639021
1775176474,3785585954,Unnamed Street,200,40.7606483,-73.9631118,40.7610287,-73.9640512
1775201764,593300940,Queensboro Bridge Exit,1000,40.7608253,-73.9628962,40.7614575,-73.9624612
1775201764,6177439749,East 60th Street,1000,40.7608253,-73.9628962,40.760251,-73.9615019
1775260897,42445603,Chrystie Street,1000,40.7164189,-73.9947504,40.7169812,-73.9944635
1775260897,4477147270,Chrystie Street,1000,40.7164189,-73.9947504,40.7159115,-73.9950346
1807940789,42442557,West 102nd Street,200,40.7973896,-73.9662364,40.7978705,-73.9675624
1815133244,42445027,9th Avenue,1800,40.7653658,-73.9875752,40.7647531,-73.9880232
1815133244,42449550,West 53rd Street,1000,40.7653658,-73.9875752,40.7665639,-73.9904136
1825841655,1825841704,Columbus Circle,1800,40.7683054,-73.9822632,40.7677052,-73.982087
1825841693,4347550071,Columbus Circle,1800,40.7676843,-73.9817558,40.7681044,-73.9813948
1825841693,4347550074,Central Park South,1000,40.7676843,-73.9817558,40.7675992,-73.980785
1825841704,1825841743,Columbus Circle,1800,40.7677052,-73.982087,40.7676746,-73.9818824
1825841742,1825841655,Columbus Circle,1800,40.7683994,-73.9816789,40.7683054,-73.9822632
1825841742,1061531429,Broadway,1800,40.7683994,-73.9816789,40.7688965,-73.9819959
1825841743,1825841693,Columbus Circle,1800,40.7676746,-73.9818824,40.7676843,-73.9817558
1825841743,42428332,Broadway,1800,40.7676746,-73.9818824,40.7671354,-73.9817493
1829177258,595448603,Unnamed Street,1000,40.8509184,-73.941609,40.851058,-73.9414212
1829177258,60926791,Unnamed Street,3500,40.8509184,-73.941609,40.8505185,-73.9420596
1905863520,42432936,West 129th Street,200,40.812727,-73.949301,40.813159,-73.95035
1905863520,42435825,Frederick Douglass Boulevard,1000,40.812727,-73.949301,40.813938,-73.948419
1905863520,42435814,Frederick Douglass Boulevard,1000,40.812727,-73.949301,40.812103,-73.949757
1918039864,1918039904,East Houston Street,1800,40.7240936,-73.9926973,40.7240553,-73.9925739
1918039864,42432082,Bowery,1800,40.7240936,-73.9926973,40.7228311,-73.993165
1918039869,42435491,Mulberry Street,200,40.7248899,-73.9949482,40.7250225,-73.9948867
1918039869,1918039901,East Houston Street,1800,40.7248899,-73.9949482,40.7246266,-73.994208
1918039876,7480301864,East Houston Street,1800,40.7231118,-73.989434,40.7229037,-73.9887754
1918039877,42443127,Chrystie Street,1800,40.7236015,-73.9910751,40.7237271,-73.9910315
